x,y,z
3820663105865,75387177,91
3820662904980,75387180,91
3820663189371,75387180,91
3820663534992,75387181,91
3820663688457,75387186,91
3820664063911,75387191,91
3820664682068,75387197,91
3820665334748,75387202,91
3820665544492,75387203,91
3820666114578,75387200,91
3820666114317,75387202,91
3820666139070,75387204,91
3820667064156,75387207,91
3820668456410,75387214,91
3820669245098,75387218,91
3820670059711,75387222,91
3820670703403,75387222,91
3820671833803,75387223,91
3820672370929,75387223,91
3820672962380,75387222,91
3820674012010,75387221,91
3820675159737,75387221,91
3820676274505,75387213,91
3820677058373,75387213,91
3820678079733,75387214,91
3820679095361,75387214,91
3820679611122,75387214,91
3820680143948,75387215,91
3820680835451,75387215,91
3820681508845,75387215,91
3820681446704,75387213,91
3820681706603,75387212,91
3820681916086,75387211,91
3820682226403,75387209,91
3820682202432,75387193,91
3820682708031,75387186,91
3820682834398,75387178,91
3820682935362,75387170,91
3820683339086,75387162,91
3820683357976,75387144,91
3820683827228,75387142,91
3820684312374,75387140,91
3820684758177,75387136,91
3820685513124,75387141,91
3820685527845,75387136,91
3820685580867,75387131,91
3820686013512,75387126,91
3820686014033,75387120,91
3820686160202,75387120,91
3820686334381,75387120,91
3820686354964,75387117,91
3820685518856,75387121,91
3820685891314,75387117,91
3820686184564,75387113,91
3820685974820,75387109,91
3820685636755,75387106,91
3820685801033,75387096,91
3820685780710,75387093,91
3820685615390,75387090,91
3820685476256,75387086,91
3820685529929,75387075,91
3820685713227,75387070,91
3820686048426,75387071,91
3820686299467,75387075,91
3820686721559,75387076,91
3820686723644,75387077,91
3820687160067,75387075,91
3820687794248,75387073,91
3820688264152,75387070,91
3820688398205,75387069,91
3820689035904,75387070,91
3820689827067,75387070,91
3820690847776,75387065,91
3820692945342,75387066,91
3820693966051,75387060,91
3820694782487,75387056,91
3820695114951,75387055,91
3820695189468,75387057,91
3820695432171,75387060,91
3820695449107,75387067,91
3820694837073,75387073,91
3820693939344,75387088,91
3820692964362,75387097,91
3820692027681,75387106,91
3820691012053,75387117,91
3820688646120,75387132,91
3820687210223,75387135,91
3820685688475,75387137,92
3820684735118,75387142,92
3820683935357,75387148,91
3820681743601,75387150,91
3820681326590,75387157,91
3820681588704,75387166,91
3820682046101,75387173,91
3820685335298,75387177,91
3820686743315,75387181,91
3820688207873,75387189,91
3820689665656,75387198,91
3820691697693,75387215,91
3820692873169,75387222,91
3820694070532,75387224,91
3820695247962,75387225,91
3820695930866,75387219,91
3820696831852,75387217,91
3820697160407,75387214,91
3820697405064,75387210,91
3820697519185,75387205,91
3820695680216,75387195,91
3820695658721,75387188,91
3820695593192,75387181,91
3820695604787,75387181,91
3820695152991,75387182,91
3820695400905,75387177,91
3820695676308,75387172,91
3820696175654,75387174,91
3820697546543,75387175,91
3820697638648,75387174,91
3820697665485,75387174,91
3820697990913,75387172,91
3820698567252,75387160,91
3820699116754,75387163,91
3820699757188,75387165,91
3820699525819,75387173,91
